cost_id;employee_id;month;salary_cost;benefits_cost;operational_cost
564;60;1/10/2024;8540.7;3416.28;678.99
565;60;1/11/2024;8335.23;3334.09;639.19
566;60;1/12/2024;8564.9;3425.96;669.83
567;61;1/01/2024;8833.11;3533.24;437.68
568;61;1/02/2024;8696.56;3478.62;376.58
569;61;1/03/2024;8929.21;3571.68;366.9
570;61;1/04/2024;8837.76;3535.1;373.86
571;61;1/05/2024;8694.04;3477.62;399.37
572;61;1/06/2024;8974.44;3589.78;435.44
573;61;1/07/2024;8842.53;3537.01;378.78
574;61;1/08/2024;8870.3;3548.12;439.94
575;61;1/09/2024;8783.14;3513.26;380.86
576;61;1/10/2024;8923.15;3569.26;373.98
577;61;1/11/2024;9003.47;3601.39;400.28
578;61;1/12/2024;8980.3;3592.12;387.02
579;62;1/12/2024;7504.25;3001.7;658.06
580;63;1/01/2024;9711.8;3884.72;528.49
581;63;1/02/2024;9606.02;3842.41;527.01
582;63;1/03/2024;9505.88;3802.35;539.63
583;63;1/04/2024;9645.65;3858.26;537.37
584;63;1/05/2024;9528.17;3811.27;460.41
585;63;1/06/2024;9266.97;3706.79;544.63
586;63;1/07/2024;9619.99;3848.0;546.26
587;63;1/08/2024;9599.61;3839.84;547.47
588;63;1/09/2024;9611.81;3844.72;510.97
589;63;1/10/2024;9648.0;3859.2;460.19
590;63;1/11/2024;9508.45;3803.38;500.73
591;63;1/12/2024;9321.97;3728.79;461.81
592;64;1/01/2024;3007.69;601.54;679.69
593;64;1/02/2024;3059.9;611.98;684.06
594;64;1/03/2024;3028.29;605.66;698.16
595;64;1/04/2024;2976.45;595.29;632.29
596;64;1/05/2024;3076.63;615.33;600.99
597;64;1/06/2024;2983.62;596.72;711.05
598;64;1/07/2024;3069.1;613.82;585.86
599;64;1/08/2024;3078.98;615.8;646.58
600;64;1/09/2024;2996.41;599.28;607.26
601;64;1/10/2024;2993.28;598.66;677.98
602;64;1/11/2024;3015.73;603.15;666.83
603;64;1/12/2024;2990.18;598.04;682.92
604;65;1/01/2024;7256.42;2539.75;463.8
605;65;1/02/2024;7128.86;2495.1;541.8
606;65;1/03/2024;7295.88;2553.56;545.18
607;65;1/04/2024;7159.94;2505.98;518.22
608;65;1/05/2024;7312.13;2559.25;494.26
609;65;1/06/2024;7250.35;2537.62;521.76
610;65;1/07/2024;7160.37;2506.13;456.96
611;65;1/08/2024;7096.64;2483.82;490.17
612;65;1/09/2024;7251.14;2537.9;493.41
613;66;1/01/2024;6453.8;2258.83;542.25
614;66;1/02/2024;6491.22;2271.93;507.46
615;66;1/03/2024;6762.94;2367.03;548.0
616;66;1/04/2024;6704.23;2346.48;537.58
617;66;1/05/2024;6761.28;2366.45;491.93
618;66;1/06/2024;6732.72;2356.45;520.08
619;66;1/07/2024;6728.7;2355.04;522.16
620;66;1/08/2024;6544.71;2290.65;484.42
621;66;1/09/2024;6713.41;2349.69;540.02
622;66;1/10/2024;6642.22;2324.78;464.69
623;66;1/11/2024;6574.36;2301.03;514.39
624;66;1/12/2024;6733.31;2356.66;512.44
625;67;1/07/2024;10112.2;4044.88;629.88
626;67;1/08/2024;10298.73;4119.49;669.34
627;67;1/09/2024;10280.35;4112.14;699.53
628;67;1/10/2024;9931.64;3972.66;654.87
629;67;1/11/2024;10085.89;4034.36;678.45
630;68;1/12/2024;11468.04;4587.22;655.3
631;69;1/01/2024;3876.46;969.12;625.59
632;69;1/02/2024;3843.51;960.88;667.64
633;69;1/03/2024;3782.36;945.59;700.74
634;69;1/04/2024;3881.91;970.48;618.63
635;69;1/05/2024;3938.25;984.56;624.51
636;69;1/06/2024;3859.32;964.83;650.69
637;69;1/07/2024;3918.93;979.73;694.41
638;69;1/08/2024;3827.91;956.98;650.97
639;69;1/09/2024;3801.71;950.43;683.35
640;69;1/10/2024;3959.28;989.82;643.34
641;69;1/11/2024;3888.18;972.04;585.68
642;69;1/12/2024;3843.18;960.79;615.69
643;70;1/01/2024;6037.35;1509.34;521.46
644;70;1/02/2024;6143.84;1535.96;516.55
645;70;1/03/2024;6116.0;1529.0;473.38
646;70;1/04/2024;5952.88;1488.22;516.69
647;71;1/01/2024;6314.4;1578.6;464.0
648;71;1/02/2024;6253.33;1563.33;523.75
649;71;1/03/2024;6168.05;1542.01;501.65
650;71;1/04/2024;6195.39;1548.85;527.85
651;71;1/05/2024;6277.32;1569.33;464.66
652;71;1/06/2024;6268.36;1567.09;491.21
653;71;1/07/2024;6163.99;1541.0;492.49
654;71;1/08/2024;6175.83;1543.96;471.48
655;71;1/09/2024;6159.55;1539.89;517.68
656;71;1/10/2024;6261.18;1565.3;505.9
657;71;1/11/2024;6378.9;1594.72;537.2
658;71;1/12/2024;6318.01;1579.5;513.65
659;72;1/01/2024;7087.0;1771.75;490.3
660;72;1/02/2024;7101.92;1775.48;442.52
661;72;1/03/2024;6903.21;1725.8;450.52
662;72;1/04/2024;7015.66;1753.91;446.19
663;72;1/05/2024;7184.46;1796.12;451.19
664;72;1/06/2024;7031.16;1757.79;467.5
665;72;1/07/2024;7005.41;1751.35;407.93
666;72;1/08/2024;6901.11;1725.28;455.31
667;72;1/09/2024;7168.28;1792.07;415.69
668;72;1/10/2024;7144.05;1786.01;414.93
669;72;1/11/2024;6975.43;1743.86;431.06
670;72;1/12/2024;7028.94;1757.23;415.6
671;73;1/07/2024;3258.14;651.63;431.46
672;73;1/08/2024;3201.63;640.33;417.86
673;73;1/09/2024;3324.91;664.98;442.96
674;73;1/10/2024;3349.87;669.97;432.46
675;73;1/11/2024;3243.3;648.66;421.48
676;73;1/12/2024;3317.71;663.54;405.19
677;74;1/01/2024;5103.88;1275.97;409.02
678;74;1/02/2024;5211.22;1302.81;432.87
679;74;1/03/2024;5203.74;1300.93;435.4
680;74;1/04/2024;5184.26;1296.07;480.1
681;74;1/05/2024;5302.69;1325.67;416.95
682;74;1/06/2024;5122.29;1280.57;462.28
683;74;1/07/2024;5284.01;1321.0;465.05
684;74;1/08/2024;5125.01;1281.25;470.51
685;74;1/09/2024;5109.52;1277.38;461.23
686;74;1/10/2024;5248.17;1312.04;439.85
687;74;1/11/2024;5319.97;1329.99;435.51
688;74;1/12/2024;5098.24;1274.56;465.34
689;75;1/01/2024;4743.12;1185.78;275.31
690;75;1/02/2024;4716.45;1179.11;271.49
691;75;1/03/2024;4827.29;1206.82;316.3
692;75;1/04/2024;4750.63;1187.66;308.71
693;75;1/05/2024;4830.58;1207.64;275.11
694;75;1/06/2024;4904.85;1226.21;302.51
695;75;1/07/2024;4857.71;1214.43;327.44
696;75;1/08/2024;4801.43;1200.36;315.03
697;75;1/09/2024;4796.87;1199.22;271.12
698;75;1/10/2024;4834.0;1208.5;301.91
699;75;1/11/2024;4906.57;1226.64;286.5
700;75;1/12/2024;4726.04;1181.51;319.78
701;76;1/01/2024;8430.68;2950.74;275.08
702;76;1/02/2024;8411.46;2944.01;289.23
703;76;1/03/2024;8434.59;2952.11;299.49
704;76;1/04/2024;8578.7;3002.55;290.4
705;76;1/05/2024;8263.97;2892.39;271.44
706;76;1/06/2024;8409.11;2943.19;292.92
707;76;1/07/2024;8226.59;2879.31;328.79
708;76;1/08/2024;8414.9;2945.21;287.12
709;76;1/09/2024;8264.87;2892.7;316.1
710;76;1/10/2024;8252.99;2888.55;327.13
711;76;1/11/2024;8472.07;2965.22;273.53
712;76;1/12/2024;8590.1;3006.53;280.89
713;77;1/01/2024;5823.36;1455.84;367.9
714;77;1/02/2024;5777.83;1444.46;431.44
715;77;1/03/2024;5811.62;1452.9;435.33
716;77;1/04/2024;5999.38;1499.85;364.15
717;77;1/05/2024;5806.26;1451.57;407.76
718;77;1/06/2024;5805.35;1451.34;400.69
719;77;1/07/2024;5883.76;1470.94;435.95
720;77;1/08/2024;5814.95;1453.74;385.47
721;77;1/09/2024;5898.01;1474.5;365.24
722;77;1/10/2024;5744.6;1436.15;410.68
723;77;1/11/2024;6003.55;1500.89;361.49
724;77;1/12/2024;5898.29;1474.57;406.89
725;78;1/01/2024;2803.75;560.75;463.64
726;78;1/02/2024;2715.98;543.2;456.14
727;78;1/03/2024;2760.1;552.02;481.17
728;78;1/04/2024;2767.6;553.52;475.46
729;78;1/05/2024;2718.3;543.66;453.64
730;78;1/06/2024;2721.85;544.37;427.06
731;78;1/07/2024;2829.86;565.97;491.52
732;78;1/08/2024;2775.13;555.03;408.76
733;78;1/09/2024;2810.59;562.12;491.5
734;78;1/10/2024;2784.16;556.83;463.78
735;78;1/11/2024;2721.74;544.35;410.42
736;78;1/12/2024;2825.62;565.12;429.6
737;79;1/10/2024;4059.61;1014.9;439.94
738;79;1/11/2024;4092.13;1023.03;377.02
739;79;1/12/2024;4091.78;1022.95;382.5
740;80;1/01/2024;7859.42;3143.77;274.2
741;80;1/02/2024;7685.96;3074.38;311.91
742;80;1/03/2024;7975.13;3190.05;313.5
743;80;1/04/2024;8040.83;3216.33;322.7
744;81;1/01/2024;5874.03;2055.91;424.16
745;81;1/02/2024;5984.79;2094.68;435.63
746;81;1/03/2024;5912.11;2069.24;438.37
747;81;1/04/2024;5933.32;2076.66;381.84
748;81;1/05/2024;5920.03;2072.01;385.73
749;81;1/06/2024;5788.07;2025.82;436.72
750;81;1/07/2024;5822.5;2037.87;433.12
751;81;1/08/2024;5765.6;2017.96;433.78
752;81;1/09/2024;5904.4;2066.54;360.34
753;81;1/10/2024;5729.33;2005.27;373.88
754;81;1/11/2024;5888.92;2061.12;415.72
755;81;1/12/2024;5869.4;2054.29;391.42
756;82;1/09/2024;5451.52;1908.03;515.13
757;82;1/10/2024;5361.51;1876.53;539.26
758;82;1/11/2024;5435.37;1902.38;494.52
759;82;1/12/2024;5250.96;1837.84;547.2
760;83;1/01/2024;8971.28;3588.51;439.81
761;83;1/02/2024;9076.9;3630.76;478.07
762;83;1/03/2024;9141.14;3656.46;416.23
763;84;1/01/2024;8760.77;3504.31;405.84
764;84;1/02/2024;9004.28;3601.71;473.26
765;84;1/03/2024;8976.58;3590.63;468.83
766;84;1/04/2024;8760.12;3504.05;478.47
767;84;1/05/2024;8952.09;3580.84;477.76
768;84;1/06/2024;8773.24;3509.3;493.21
769;84;1/07/2024;9103.5;3641.4;408.31
770;84;1/08/2024;8893.49;3557.4;468.36
771;84;1/09/2024;8943.59;3577.44;405.64
772;84;1/10/2024;9111.01;3644.4;462.46
773;84;1/11/2024;8724.46;3489.78;429.96
774;84;1/12/2024;8896.81;3558.72;420.34
775;85;1/01/2024;3839.03;959.76;413.77
776;85;1/02/2024;3813.39;953.35;374.04
777;85;1/03/2024;3810.6;952.65;419.68
778;85;1/04/2024;3723.63;930.91;434.69
779;85;1/05/2024;3861.05;965.26;430.48
780;85;1/06/2024;3837.16;959.29;381.95
781;85;1/07/2024;3859.58;964.89;361.85
782;85;1/08/2024;3882.63;970.66;414.22
783;85;1/09/2024;3815.56;953.89;414.45
784;85;1/10/2024;3866.27;966.57;360.16
785;85;1/11/2024;3780.2;945.05;413.85
786;85;1/12/2024;3822.27;955.57;428.31
787;86;1/01/2024;6431.79;2251.13;392.55
788;86;1/02/2024;6204.45;2171.56;401.46
789;86;1/03/2024;6322.07;2212.72;401.38
790;86;1/04/2024;6179.83;2162.94;417.7
791;86;1/05/2024;6180.94;2163.33;433.47
792;86;1/06/2024;6333.66;2216.78;385.3
793;86;1/07/2024;6289.44;2201.3;386.78
794;86;1/08/2024;6443.04;2255.06;424.61
795;87;1/01/2024;8882.93;3109.03;415.16
796;87;1/02/2024;9210.97;3223.84;433.36
797;87;1/03/2024;8870.05;3104.52;386.34
798;87;1/04/2024;8810.0;3083.5;410.02
799;87;1/05/2024;8794.33;3078.02;394.56
800;87;1/06/2024;8792.6;3077.41;423.78
801;87;1/07/2024;9200.8;3220.28;427.24
802;87;1/08/2024;8892.58;3112.4;397.89
803;87;1/09/2024;9211.43;3224.0;426.6
804;87;1/10/2024;9149.97;3202.49;401.57
805;87;1/11/2024;8887.91;3110.77;365.83
806;87;1/12/2024;9050.65;3167.73;395.08
807;88;1/01/2024;3390.54;847.63;416.23
808;88;1/02/2024;3479.85;869.96;487.5
809;88;1/03/2024;3378.86;844.72;485.11
810;88;1/04/2024;3432.3;858.08;475.44
811;88;1/05/2024;3325.51;831.38;477.21
812;88;1/06/2024;3324.29;831.07;459.97
813;88;1/07/2024;3388.07;847.02;414.16
814;88;1/08/2024;3324.46;831.12;409.7
815;88;1/09/2024;3458.78;864.7;441.15
816;88;1/10/2024;3419.43;854.86;442.0
817;88;1/11/2024;3461.26;865.32;475.87
818;88;1/12/2024;3420.57;855.14;445.81
819;89;1/01/2024;3665.66;733.13;307.21
820;89;1/02/2024;3605.85;721.17;309.06
821;89;1/03/2024;3710.99;742.2;271.56
822;89;1/04/2024;3681.97;736.39;305.27
823;89;1/05/2024;3607.08;721.42;270.74
824;89;1/06/2024;3717.86;743.57;305.57
825;89;1/07/2024;3741.19;748.24;324.26
826;89;1/08/2024;3610.37;722.07;300.53
827;89;1/09/2024;3652.36;730.47;298.88
828;89;1/10/2024;3700.94;740.19;281.16
829;89;1/11/2024;3612.51;722.5;272.64
830;89;1/12/2024;3610.68;722.14;305.07
831;90;1/01/2024;7141.26;2499.44;291.46
832;90;1/02/2024;7117.27;2491.04;302.47
833;90;1/03/2024;6962.8;2436.98;298.17
834;90;1/04/2024;7124.2;2493.47;287.46
835;90;1/05/2024;7253.59;2538.76;301.06
836;90;1/06/2024;7143.36;2500.18;278.68
837;90;1/07/2024;6995.16;2448.31;319.15
838;90;1/08/2024;7108.73;2488.06;273.28
839;90;1/09/2024;7032.69;2461.44;328.59
840;90;1/10/2024;7137.33;2498.07;282.08
841;90;1/11/2024;6935.57;2427.45;281.36
842;90;1/12/2024;7079.2;2477.72;311.51
843;91;1/01/2024;4940.81;1235.2;535.2
844;91;1/02/2024;4910.05;1227.51;483.57
845;91;1/03/2024;4845.17;1211.29;482.86
846;91;1/04/2024;4797.75;1199.44;537.61
847;91;1/05/2024;4993.92;1248.48;499.59
848;91;1/06/2024;4996.21;1249.05;513.88
849;91;1/07/2024;4941.0;1235.25;496.65
850;91;1/08/2024;4824.11;1206.03;498.07
851;91;1/09/2024;4959.3;1239.83;531.47
852;91;1/10/2024;4968.77;1242.19;487.59
853;91;1/11/2024;4869.69;1217.42;532.61
854;91;1/12/2024;4773.86;1193.46;450.99
855;92;1/01/2024;6481.3;2268.45;371.39
856;92;1/02/2024;6444.54;2255.59;410.51
857;92;1/03/2024;6596.43;2308.75;388.79
858;92;1/04/2024;6616.56;2315.8;375.93
859;92;1/05/2024;6394.28;2238.0;377.52
860;92;1/06/2024;6387.17;2235.51;373.94
861;92;1/07/2024;6575.47;2301.41;379.68
862;92;1/08/2024;6365.94;2228.08;374.09
863;92;1/09/2024;6387.1;2235.49;368.1
864;92;1/10/2024;6570.29;2299.6;370.98
865;92;1/11/2024;6513.51;2279.73;430.8
866;92;1/12/2024;6411.74;2244.11;376.82
867;93;1/01/2024;9266.93;3706.77;438.51
868;93;1/02/2024;9174.92;3669.97;452.42
869;93;1/03/2024;9466.19;3786.48;461.09
870;93;1/04/2024;9296.67;3718.67;468.98
871;93;1/05/2024;9150.39;3660.16;484.45
872;93;1/06/2024;9156.1;3662.44;422.07
873;93;1/07/2024;9342.53;3737.01;467.49
874;93;1/08/2024;9242.95;3697.18;443.66
875;93;1/09/2024;9390.6;3756.24;487.89
876;93;1/10/2024;9449.51;3779.8;457.86
877;93;1/11/2024;9491.9;3796.76;431.48
878;93;1/12/2024;9164.34;3665.74;427.25
879;94;1/02/2024;10086.45;4034.58;277.59
880;94;1/03/2024;10202.23;4080.89;305.04
881;94;1/04/2024;10192.45;4076.98;313.64
882;94;1/05/2024;10342.47;4136.99;317.46
883;94;1/06/2024;10256.33;4102.53;280.05
884;94;1/07/2024;10141.27;4056.51;322.95
885;94;1/08/2024;10325.45;4130.18;292.46
886;94;1/09/2024;10207.62;4083.05;280.74
887;94;1/10/2024;10305.84;4122.34;301.53
888;94;1/11/2024;10189.56;4075.82;327.35
889;94;1/12/2024;10184.72;4073.89;304.87
890;95;1/04/2024;5660.87;1415.22;308.98
891;95;1/05/2024;5498.89;1374.72;323.69
892;95;1/06/2024;5566.88;1391.72;284.06
893;95;1/07/2024;5502.06;1375.52;295.5
894;95;1/08/2024;5546.06;1386.52;279.43
895;95;1/09/2024;5675.25;1418.81;285.27
896;95;1/10/2024;5464.9;1366.22;315.1
897;95;1/11/2024;5523.28;1380.82;301.13
898;95;1/12/2024;5505.27;1376.32;272.47
899;96;1/01/2024;3768.63;753.73;396.09
900;96;1/02/2024;3786.8;757.36;389.4
901;96;1/03/2024;3799.1;759.82;381.84
902;96;1/04/2024;3709.72;741.94;395.34
903;96;1/05/2024;3755.26;751.05;366.07
904;96;1/06/2024;3875.46;775.09;383.56
905;96;1/07/2024;3799.9;759.98;403.73
906;96;1/08/2024;3719.82;743.96;382.11
907;96;1/09/2024;3748.1;749.62;369.49
908;96;1/10/2024;3773.14;754.63;403.68
909;96;1/11/2024;3768.14;753.63;414.01
910;96;1/12/2024;3752.31;750.46;419.62
911;97;1/01/2024;8253.76;2888.82;375.25
912;97;1/02/2024;8156.3;2854.7;371.03
913;97;1/03/2024;8257.61;2890.16;417.29
914;97;1/04/2024;8131.71;2846.1;380.89
915;97;1/05/2024;8223.33;2878.17;382.55
916;97;1/06/2024;8052.39;2818.34;439.75
917;97;1/07/2024;8294.27;2902.99;425.75
918;97;1/08/2024;8218.38;2876.43;360.95
919;97;1/09/2024;8176.51;2861.78;439.14
920;97;1/10/2024;8296.56;2903.8;429.24
921;98;1/01/2024;3973.53;993.38;282.59
922;98;1/02/2024;3877.8;969.45;305.22
923;98;1/03/2024;3940.15;985.04;298.12
924;98;1/04/2024;3991.33;997.83;290.44
925;98;1/05/2024;3848.89;962.22;320.75
926;98;1/06/2024;3915.94;978.99;326.52
927;98;1/07/2024;3913.77;978.44;296.32
928;98;1/08/2024;3998.87;999.72;271.81
929;98;1/09/2024;3859.27;964.82;322.43
930;98;1/10/2024;3891.85;972.96;314.27
931;98;1/11/2024;3929.82;982.46;309.53
932;98;1/12/2024;3901.45;975.36;283.53
933;99;1/04/2024;9289.55;3715.82;473.66
934;99;1/05/2024;9261.2;3704.48;431.97
935;99;1/06/2024;9213.93;3685.57;456.08
936;99;1/07/2024;8960.73;3584.29;417.52
937;99;1/08/2024;9392.07;3756.83;494.48
938;99;1/09/2024;9205.37;3682.15;476.92
939;99;1/10/2024;9363.09;3745.24;456.65
940;99;1/11/2024;9124.44;3649.78;439.32
941;99;1/12/2024;9379.04;3751.62;410.73
942;100;1/01/2024;4562.74;1140.68;386.31
943;100;1/02/2024;4673.46;1168.37;411.12
944;100;1/03/2024;4524.07;1131.02;373.71
945;100;1/04/2024;4608.22;1152.06;374.21
946;100;1/05/2024;4642.67;1160.67;408.27
947;100;1/06/2024;4460.93;1115.23;375.92
948;100;1/07/2024;4661.96;1165.49;390.87
949;100;1/08/2024;4501.62;1125.4;383.29
950;100;1/09/2024;4574.01;1143.5;396.37
951;100;1/10/2024;4538.62;1134.65;360.88
952;100;1/11/2024;4529.1;1132.28;432.78
953;100;1/12/2024;4543.72;1135.93;439.17
954;101;1/01/2024;7652.73;3061.09;471.88
955;101;1/02/2024;7641.48;3056.59;486.32
956;101;1/03/2024;7571.71;3028.68;483.34
957;101;1/04/2024;7611.19;3044.48;478.61
958;101;1/05/2024;7746.92;3098.77;419.29
959;101;1/06/2024;7712.62;3085.05;432.93
960;101;1/07/2024;7570.37;3028.15;469.51
961;101;1/08/2024;7668.23;3067.29;423.15
962;101;1/09/2024;7871.65;3148.66;445.12
963;101;1/10/2024;7808.0;3123.2;459.44
964;101;1/11/2024;7587.14;3034.86;434.6
965;101;1/12/2024;7710.38;3084.15;449.19
966;102;1/01/2024;9145.41;3658.16;275.47
967;102;1/02/2024;9428.18;3771.27;325.13
968;102;1/03/2024;9288.7;3715.48;320.56
969;102;1/04/2024;9496.19;3798.48;293.47
970;102;1/05/2024;9510.66;3804.26;320.99
971;102;1/06/2024;9320.49;3728.2;280.77
972;102;1/07/2024;9414.87;3765.95;295.92
973;102;1/08/2024;9306.34;3722.54;309.54
974;102;1/09/2024;9452.49;3781.0;275.73
975;102;1/10/2024;9452.55;3781.02;272.62
976;102;1/11/2024;9539.58;3815.83;279.48
977;102;1/12/2024;9538.19;3815.28;302.26
978;103;1/01/2024;10161.1;4064.44;522.65
979;103;1/02/2024;10592.77;4237.11;540.87
980;103;1/03/2024;10339.11;4135.64;526.19
981;103;1/04/2024;10189.25;4075.7;486.87
982;103;1/05/2024;10516.9;4206.76;500.44
983;103;1/06/2024;10529.36;4211.74;491.01
984;104;1/01/2024;2884.05;576.81;272.68
985;104;1/02/2024;2857.75;571.55;308.33
986;105;1/01/2024;4202.03;840.41;435.93
987;105;1/02/2024;4188.92;837.78;422.5
988;105;1/03/2024;4113.19;822.64;427.55
989;105;1/04/2024;4253.8;850.76;417.28
990;105;1/05/2024;4245.67;849.13;446.78
991;105;1/06/2024;4201.91;840.38;412.43
992;105;1/07/2024;4242.89;848.58;469.22
993;105;1/08/2024;4196.96;839.39;447.37
994;105;1/09/2024;4163.75;832.75;419.52
995;105;1/10/2024;4280.9;856.18;459.63
996;105;1/11/2024;4142.4;828.48;416.17
997;105;1/12/2024;4260.58;852.12;420.16
998;106;1/01/2024;10155.63;4062.25;620.52
999;106;1/02/2024;10378.01;4151.2;608.13
1000;106;1/03/2024;10519.78;4207.91;701.05
1001;106;1/04/2024;10425.47;4170.19;642.47
1002;106;1/05/2024;10174.55;4069.82;667.52
1003;106;1/06/2024;10420.59;4168.24;671.13
1004;106;1/07/2024;10491.62;4196.65;598.36
1005;106;1/08/2024;10507.32;4202.93;642.72
1006;106;1/09/2024;10459.6;4183.84;591.33
1007;106;1/10/2024;10345.25;4138.1;611.23
1008;106;1/11/2024;10279.13;4111.65;703.14
1009;106;1/12/2024;10253.38;4101.35;587.08
1010;107;1/01/2024;2520.33;504.07;532.05
1011;107;1/02/2024;2605.83;521.17;456.32
1012;107;1/03/2024;2641.65;528.33;459.66
1013;107;1/04/2024;2625.8;525.16;516.41
1014;107;1/05/2024;2611.49;522.3;454.4
1015;107;1/06/2024;2584.32;516.86;531.56
1016;107;1/07/2024;2559.92;511.98;512.68
1017;107;1/08/2024;2598.73;519.75;543.43
1018;107;1/09/2024;2569.23;513.85;492.79
1019;107;1/10/2024;2548.33;509.67;460.59
1020;107;1/11/2024;2560.01;512.0;451.5
1021;107;1/12/2024;2602.5;520.5;451.2
1022;108;1/01/2024;3816.43;954.11;464.22
1023;108;1/02/2024;3827.67;956.92;461.15
1024;108;1/03/2024;3782.51;945.63;484.69
1025;108;1/04/2024;3853.21;963.3;474.08
1026;108;1/05/2024;3870.24;967.56;494.14
1027;108;1/06/2024;3911.25;977.81;476.21
1028;108;1/07/2024;3951.63;987.91;456.23
1029;108;1/08/2024;3822.56;955.64;413.53
1030;108;1/09/2024;3836.5;959.12;461.78
1031;108;1/10/2024;3848.87;962.22;488.21
1032;108;1/11/2024;3922.59;980.65;416.96
1033;108;1/12/2024;3807.81;951.95;473.55
1034;109;1/01/2024;5916.7;1479.17;413.31
1035;109;1/02/2024;5654.9;1413.72;361.41
1036;109;1/03/2024;5897.74;1474.43;395.91
1037;109;1/04/2024;5782.42;1445.61;419.35
1038;109;1/05/2024;5780.24;1445.06;416.37
1039;109;1/06/2024;5639.31;1409.83;361.7
1040;109;1/07/2024;5853.7;1463.42;369.92
1041;109;1/08/2024;5703.46;1425.87;394.28
1042;109;1/09/2024;5705.52;1426.38;366.35
1043;109;1/10/2024;5675.04;1418.76;399.9
1044;109;1/11/2024;5693.57;1423.39;390.06
1045;109;1/12/2024;5820.09;1455.02;379.05
1046;110;1/01/2024;4440.2;888.04;494.37
1047;110;1/02/2024;4416.21;883.24;463.43
1048;110;1/03/2024;4295.49;859.1;528.7
1049;110;1/04/2024;4235.55;847.11;529.18
1050;110;1/05/2024;4316.48;863.3;531.27
1051;110;1/06/2024;4388.87;877.77;472.9
1052;110;1/07/2024;4385.06;877.01;484.27
1053;110;1/08/2024;4271.39;854.28;455.41
1054;110;1/09/2024;4424.91;884.98;548.84
1055;110;1/10/2024;4399.85;879.97;519.63
1056;110;1/11/2024;4274.98;855.0;537.27
1057;110;1/12/2024;4339.47;867.89;468.35
1058;111;1/01/2024;5426.58;1356.64;499.16
1059;111;1/02/2024;5671.92;1417.98;455.21
1060;111;1/03/2024;5682.5;1420.62;543.83
1061;111;1/04/2024;5443.4;1360.85;467.37
1062;111;1/05/2024;5560.21;1390.05;529.52
1063;111;1/06/2024;5465.15;1366.29;500.74
1064;111;1/07/2024;5526.37;1381.59;496.71
1065;111;1/08/2024;5454.05;1363.51;469.75
1066;111;1/09/2024;5525.76;1381.44;510.59
1067;111;1/10/2024;5492.39;1373.1;507.64
1068;111;1/11/2024;5675.8;1418.95;470.14
1069;111;1/12/2024;5646.74;1411.68;498.12
1070;112;1/01/2024;11731.31;4692.52;438.99
1071;112;1/02/2024;11796.63;4718.65;443.04
1072;112;1/03/2024;11878.14;4751.26;444.01
1073;112;1/04/2024;11611.59;4644.64;490.84
1074;112;1/05/2024;11803.27;4721.31;473.57
1075;112;1/06/2024;11771.17;4708.47;412.49
1076;112;1/07/2024;12052.74;4821.1;432.02
1077;112;1/08/2024;11835.71;4734.28;454.76
1078;112;1/09/2024;11623.24;4649.3;439.24
1079;112;1/10/2024;11699.73;4679.89;430.49
1080;112;1/11/2024;11850.37;4740.15;448.28
1081;112;1/12/2024;11715.83;4686.33;469.34
1082;113;1/01/2024;3066.43;613.29;360.33
1083;113;1/02/2024;3058.29;611.66;418.43
1084;113;1/03/2024;2985.44;597.09;392.36
1085;113;1/04/2024;2991.65;598.33;391.57
1086;113;1/05/2024;3040.44;608.09;390.72
1087;113;1/06/2024;2975.51;595.1;439.0
1088;113;1/07/2024;2940.15;588.03;430.8
1089;113;1/08/2024;3077.84;615.57;369.96
1090;113;1/09/2024;3068.82;613.76;372.99
1091;113;1/10/2024;3043.54;608.71;436.57
1092;113;1/11/2024;3044.78;608.96;420.13
1093;113;1/12/2024;2981.6;596.32;416.73
1094;114;1/01/2024;4080.95;816.19;364.62
1095;114;1/02/2024;4084.45;816.89;393.92
1096;114;1/03/2024;4056.14;811.23;398.22
1097;114;1/04/2024;4194.02;838.8;388.91
1098;114;1/05/2024;4150.1;830.02;362.26
1099;114;1/06/2024;4141.75;828.35;371.83
1100;114;1/07/2024;4129.44;825.89;435.54
1101;114;1/08/2024;4035.82;807.16;379.79
1102;114;1/09/2024;4123.9;824.78;413.01
1103;114;1/10/2024;4038.69;807.74;369.34
1104;114;1/11/2024;4024.57;804.91;416.93
1105;114;1/12/2024;4084.25;816.85;416.49
1106;115;1/01/2024;6786.35;1696.59;486.9
1107;115;1/02/2024;7060.72;1765.18;419.92
1108;115;1/03/2024;6905.85;1726.46;467.27
